,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
2625,3003688,70B3D5007000172B,1608955457036,FES Receiver,2020-12-26 05:04:17.097817,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3550 mV,255 C,2 Degree,237 Times,
2624,3003965,70B3D5007000172B,1608959056970,FES Receiver,2020-12-26 06:04:17.038806,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3550 mV,254 C,2 Degree,238 Times,
2623,3004230,70B3D5007000172B,1608962656952,FES Receiver,2020-12-26 07:04:16.988821,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3560 mV,0 C,2 Degree,239 Times,
2622,3004526,70B3D5007000172B,1608966256910,FES Receiver,2020-12-26 08:04:16.927783,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3560 mV,0 C,3 Degree,240 Times,
2621,3004803,70B3D5007000172B,1608969856830,FES Receiver,2020-12-26 09:04:16.83598,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3560 mV,0 C,1 Degree,241 Times,
2620,3005087,70B3D5007000172B,1608973456790,FES Receiver,2020-12-26 10:04:16.780935,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3560 mV,255 C,1 Degree,242 Times,
2619,3005365,70B3D5007000172B,1608977056710,FES Receiver,2020-12-26 11:04:16.685751,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3560 mV,1 C,2 Degree,243 Times,
2618,3005648,70B3D5007000172B,1608980656616,FES Receiver,2020-12-26 12:04:16.578733,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3580 mV,1 C,2 Degree,244 Times,
2617,3005932,70B3D5007000172B,1608984256541,FES Receiver,2020-12-26 13:04:16.490751,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,3 C,2 Degree,245 Times,
2616,3006220,70B3D5007000172B,1608987856469,FES Receiver,2020-12-26 14:04:16.42448,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3590 mV,3 C,2 Degree,246 Times,
2615,3006515,70B3D5007000172B,1608991456369,FES Receiver,2020-12-26 15:04:16.289753,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,3 C,2 Degree,247 Times,
2614,3006805,70B3D5007000172B,1608995056309,FES Receiver,2020-12-26 16:04:16.225541,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,92 cm,3580 mV,2 C,1 Degree,248 Times,
2613,3007076,70B3D5007000172B,1608998656269,FES Receiver,2020-12-26 17:04:16.162775,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,92 cm,3580 mV,2 C,2 Degree,249 Times,
2612,3007384,70B3D5007000172B,1609002256188,FES Receiver,2020-12-26 18:04:16.065746,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,90 cm,3580 mV,1 C,1 Degree,250 Times,
2611,3007953,70B3D5007000172B,1609009457670,FES Receiver,2020-12-26 20:04:17.858257,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3580 mV,2 C,2 Degree,252 Times,
2610,3008230,70B3D5007000172B,1609013057610,FES Receiver,2020-12-26 21:04:17.806949,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3580 mV,1 C,2 Degree,253 Times,
2609,3008514,70B3D5007000172B,1609016657543,FES Receiver,2020-12-26 22:04:17.708227,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,54 cm,3580 mV,2 C,2 Degree,254 Times,
2608,3008793,70B3D5007000172B,1609020257470,FES Receiver,2020-12-26 23:04:17.622214,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3580 mV,1 C,2 Degree,255 Times,
2607,3009077,70B3D5007000172B,1609023857403,FES Receiver,2020-12-27 00:04:17.542287,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3580 mV,1 C,1 Degree,0 Times,
2606,3009359,70B3D5007000172B,1609027457342,FES Receiver,2020-12-27 01:04:17.470931,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3570 mV,2 C,2 Degree,1 Times,
